WOSID,DATE,TITLE,LASTNAME,FIRSTNAME,JOURNAL,EMAILADDRESS,PUBLISHER,SUBJECT,WC,AUTHOR_KEYWORDS,INSTITUTE,CO-AUTHORS
WOS:A1981MF99000005,1981,"Inter-Cellular Bridges In The Embryo Of The Atlantic Squid, Loligo Pealei .2. Formation Of The Bridge",CARTWRIGHT,J,CELL MOTILITY AND THE CYTOSKELETON,[],WILEY-LISS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV HAWAII,PACIF BIOMED RES CTR,HONOLULU,HI 96822.","[(u'ARNOLD', u'JM')]"
WOS:A1981MF99000005,1981,"Inter-Cellular Bridges In The Embryo Of The Atlantic Squid, Loligo Pealei .2. Formation Of The Bridge",ARNOLD,JM,CELL MOTILITY AND THE CYTOSKELETON,[],WILEY-LISS,[u'CELL BIOLOGY'],[u'CELL BIOLOGY'],[],"UNIV HAWAII,PACIF BIOMED RES CTR,HONOLULU,HI 96822.","[(u'CARTWRIGHT', u'J')]"
WOS:A19637202A00101,1963,Studies Of Melanin Biosynthesis In Ink Sac Of Squid (Loligo Pealii) .3. In Vitro Culture Of Tissues And Isolated Cells From Adult Ink Gland,ARNOLD,JM,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],,"[(u'SZABO', u'G')]"
WOS:A19637202A00101,1963,Studies Of Melanin Biosynthesis In Ink Sac Of Squid (Loligo Pealii) .3. In Vitro Culture Of Tissues And Isolated Cells From Adult Ink Gland,SZABO,G,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],,"[(u'ARNOLD', u'JM')]"
WOS:A1992KC97700037,1992,Nautilus Embryology - A New Theory Of Molluscan Shell Formation,ARNOLD,JM,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],,[]
WOS:A1974V242200002,1974,Ultrastructure Of A Cephalopod Photophore .2. Iridophores As Reflectors And Transmitters,YOUNG,RE,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"[u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO LAB,HONOLULU,HI 96822.', u'MARINE BIOL LAB,WOODS HOLE,MA.', u'UNIV HAWAII,DEPT OCEANOG,2536 OLOPUA ST,HONOLULU,HI.']","[(u'ARNOLD', u'JM'), (u'KING', u'MV')]"
WOS:A1974V242200002,1974,Ultrastructure Of A Cephalopod Photophore .2. Iridophores As Reflectors And Transmitters,ARNOLD,JM,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"[u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO LAB,HONOLULU,HI 96822.', u'MARINE BIOL LAB,WOODS HOLE,MA.', u'UNIV HAWAII,DEPT OCEANOG,2536 OLOPUA ST,HONOLULU,HI.']","[(u'YOUNG', u'RE'), (u'KING', u'MV')]"
WOS:A1974V242200002,1974,Ultrastructure Of A Cephalopod Photophore .2. Iridophores As Reflectors And Transmitters,KING,MV,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"[u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO LAB,HONOLULU,HI 96822.', u'MARINE BIOL LAB,WOODS HOLE,MA.', u'UNIV HAWAII,DEPT OCEANOG,2536 OLOPUA ST,HONOLULU,HI.']","[(u'YOUNG', u'RE'), (u'ARNOLD', u'JM')]"
WOS:A1974V242200001,1974,Ultrastructure Of A Cephalopod Photophore .1. Structure Of Photogenic Tissue,YOUNG,RE,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"[u'UNIV HAWAII,PACIFIC BIOMED RES CTR,HONOLULU,HI 96822.', u'MARINE BIOL LAB,WOODS HOLE,MA.', u'UNIV HAWAII,DEPT OCEANOG,HONOLULU,HI.']","[(u'ARNOLD', u'JM')]"
WOS:A1974V242200001,1974,Ultrastructure Of A Cephalopod Photophore .1. Structure Of Photogenic Tissue,ARNOLD,JM,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"[u'UNIV HAWAII,PACIFIC BIOMED RES CTR,HONOLULU,HI 96822.', u'MARINE BIOL LAB,WOODS HOLE,MA.', u'UNIV HAWAII,DEPT OCEANOG,HONOLULU,HI.']","[(u'YOUNG', u'RE')]"
WOS:A1986E918400022,1986,"Early Development Of A Polyclad Flatworm - Polar Body Formation, Blebbing, And Surface Localization",ARNOLD,JM,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"UNIV HAWAII,HONOLULU,HI 96822.","[(u'BOYER', u'BC'), (u'LANDOLFA', u'MA')]"
WOS:A1986E918400022,1986,"Early Development Of A Polyclad Flatworm - Polar Body Formation, Blebbing, And Surface Localization",BOYER,BC,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"UNIV HAWAII,HONOLULU,HI 96822.","[(u'ARNOLD', u'JM'), (u'LANDOLFA', u'MA')]"
WOS:A1986E918400022,1986,"Early Development Of A Polyclad Flatworm - Polar Body Formation, Blebbing, And Surface Localization",LANDOLFA,MA,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"UNIV HAWAII,HONOLULU,HI 96822.","[(u'ARNOLD', u'JM'), (u'BOYER', u'BC')]"
WOS:A1969E830600036,1969,Some Aspects Of Hole-Boring Predation By Octopus Vulgaris,ARNOLD,KO,AMERICAN ZOOLOGIST,[],AMER SOC ZOOLOGISTS,[u'ZOOLOGY'],[u'ZOOLOGY'],[],,"[(u'ARNOLD', u'JM')]"
WOS:A1969E830600036,1969,Some Aspects Of Hole-Boring Predation By Octopus Vulgaris,ARNOLD,JM,AMERICAN ZOOLOGIST,[],AMER SOC ZOOLOGISTS,[u'ZOOLOGY'],[u'ZOOLOGY'],[],,"[(u'ARNOLD', u'KO')]"
WOS:A19667654300008,1966,On Occurrence Of Microtubules In Developing Lens Of Squid Loligo Pealii,ARNOLD,JM,JOURNAL OF ULTRASTRUCTURE RESEARCH,[],ACADEMIC PRESS INC,[u'SCIENCE & TECHNOLOGY - OTHER TOPICS'],[u'MULTIDISCIPLINARY SCIENCES'],[],,[]
WOS:A1971I198200007,1971,Cleavage Furrow Formation In A Telolecithal Egg (Loligo-Pealii) .2. Direct Evidence For A Contraction Of Cleavage Furrow Base,ARNOLD,JM,JOURNAL OF EXPERIMENTAL ZOOLOGY,[],WILEY-LISS,[u'ZOOLOGY'],[u'ZOOLOGY'],[],,[]
WOS:A1977DH39300007,1977,"Ultrastructural And Cytochemical Analysis Of Oogenesis In Squid, Loligo-Pealei",ARNOLD,JM,JOURNAL OF MORPHOLOGY,[],WILEY-LISS,[u'ANATOMY & MORPHOLOGY'],[u'ANATOMY & MORPHOLOGY'],[],"[u'UNIV FLORIDA,COLL MED,DEPT ANAT,GAINESVILLE,FL 32610.', u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO MARINE LAB,HONOLULU,HI 96813.', u'MARINE BIOL LAB,WOODS HOLE,MA 02543.']","[(u'SELMAN', u'K')]"
WOS:A1977DH39300007,1977,"Ultrastructural And Cytochemical Analysis Of Oogenesis In Squid, Loligo-Pealei",SELMAN,K,JOURNAL OF MORPHOLOGY,[],WILEY-LISS,[u'ANATOMY & MORPHOLOGY'],[u'ANATOMY & MORPHOLOGY'],[],"[u'UNIV FLORIDA,COLL MED,DEPT ANAT,GAINESVILLE,FL 32610.', u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO MARINE LAB,HONOLULU,HI 96813.', u'MARINE BIOL LAB,WOODS HOLE,MA 02543.']","[(u'ARNOLD', u'JM')]"
WOS:A1976CK47500009,1976,Egg Cortex Problem As Seen Through Squid Eye,WILLIAMSARNOLD,LD,AMERICAN ZOOLOGIST,[],AMER SOC ZOOLOGISTS,[u'ZOOLOGY'],[u'ZOOLOGY'],[],"[u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO MARINE LAB,HONOLULU,HI 96813.', u'MARINE BIOL LAB,WOODS HOLE,MA 02543.']","[(u'ARNOLD', u'JM')]"
WOS:A1976CK47500009,1976,Egg Cortex Problem As Seen Through Squid Eye,ARNOLD,JM,AMERICAN ZOOLOGIST,[],AMER SOC ZOOLOGISTS,[u'ZOOLOGY'],[u'ZOOLOGY'],[],"[u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO MARINE LAB,HONOLULU,HI 96813.', u'MARINE BIOL LAB,WOODS HOLE,MA 02543.']","[(u'WILLIAMSARNOLD', u'LD')]"
WOS:A1980KH80100001,1980,Development Of The Ciliature Pattern On The Embryo Of The Squid Loligo-Pealei - A Scanning Electron-Microscope Study,WILLIAMSARNOLD,LD,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"MARINE BIOL LAB,WOODS HOLE,MA 02543.","[(u'ARNOLD', u'JM')]"
WOS:A1980KH80100001,1980,Development Of The Ciliature Pattern On The Embryo Of The Squid Loligo-Pealei - A Scanning Electron-Microscope Study,ARNOLD,JM,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],"MARINE BIOL LAB,WOODS HOLE,MA 02543.","[(u'WILLIAMSARNOLD', u'LD')]"
WOS:A1967A135100034,1967,Microtubules And Golgi Vesicles In Cephalopod Iridophore Development,ARNOLD,JM,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],,"[(u'SZABO', u'G')]"
WOS:A1967A135100034,1967,Microtubules And Golgi Vesicles In Cephalopod Iridophore Development,SZABO,G,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],,"[(u'ARNOLD', u'JM')]"
WOS:A19679387300008,1967,Fine Structure Of Development Of Cephalopod Lens,ARNOLD,JM,JOURNAL OF ULTRASTRUCTURE RESEARCH,[],ACADEMIC PRESS INC,[u'SCIENCE & TECHNOLOGY - OTHER TOPICS'],[u'MULTIDISCIPLINARY SCIENCES'],[],,[]
WOS:A1980KB22800001,1980,"Inter-Cellular Bridges In The Embryo Of The Atlantic Squid, Loligo-Pealei .1. Cytoplasmic Continuity And Tissue Differentiation",CARTWRIGHT,J,JOURNAL OF EMBRYOLOGY AND EXPERIMENTAL MORPHOLOGY,[],COMPANY OF BIOLOGISTS LTD,"[u'ANATOMY & MORPHOLOGY', u'DEVELOPMENTAL BIOLOGY']","[u'ANATOMY & MORPHOLOGY', u'DEVELOPMENTAL BIOLOGY']",[],"UNIV HAWAII,PACIF BIOMED RES CTR,HONOLULU,HI 96822.","[(u'ARNOLD', u'JM')]"
WOS:A1980KB22800001,1980,"Inter-Cellular Bridges In The Embryo Of The Atlantic Squid, Loligo-Pealei .1. Cytoplasmic Continuity And Tissue Differentiation",ARNOLD,JM,JOURNAL OF EMBRYOLOGY AND EXPERIMENTAL MORPHOLOGY,[],COMPANY OF BIOLOGISTS LTD,"[u'ANATOMY & MORPHOLOGY', u'DEVELOPMENTAL BIOLOGY']","[u'ANATOMY & MORPHOLOGY', u'DEVELOPMENTAL BIOLOGY']",[],"UNIV HAWAII,PACIF BIOMED RES CTR,HONOLULU,HI 96822.","[(u'CARTWRIGHT', u'J')]"
WOS:A1978FB93900003,1978,Spermiogenesis Of Nautilus-Pompilius .1. General Survey,WILLIAMSARNOLD,LD,JOURNAL OF EXPERIMENTAL ZOOLOGY,[],WILEY-LISS,[u'ZOOLOGY'],[u'ZOOLOGY'],[],,"[(u'ARNOLD', u'JM')]"
WOS:A1978FB93900003,1978,Spermiogenesis Of Nautilus-Pompilius .1. General Survey,ARNOLD,JM,JOURNAL OF EXPERIMENTAL ZOOLOGY,[],WILEY-LISS,[u'ZOOLOGY'],[u'ZOOLOGY'],[],,"[(u'WILLIAMSARNOLD', u'LD')]"
WOS:A1974U498200003,1974,Cleavage Furrow Formation In A Telolecithal Egg (Loligo-Pealei) .3. Cell-Surface Changes During Cytokinesis As Observed By Scanning Microscopy,ARNOLD,JM,DEVELOPMENTAL BIOLOGY,[],ACADEMIC PRESS INC JNL-COMP SUBSCRIPTIONS,[u'DEVELOPMENTAL BIOLOGY'],[u'DEVELOPMENTAL BIOLOGY'],[],"[u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO MARINE LAB,HONOLULU,HI 96822.', u'MARINE BIOL LAB,WOODS HOLE,MA 02543.']",[]
WOS:A1982QN98300002,1982,A Note On The Structural Organization Of The Cardiac Myofiber In Nautilus-Pompilius,MANGUM,CP,PACIFIC SCIENCE,[],UNIV HAWAII PRESS,"[u'MARINE & FRESHWATER BIOLOGY', u'ZOOLOGY']","[u'MARINE & FRESHWATER BIOLOGY', u'ZOOLOGY']",[],"[u'COLL WILLIAM & MARY,DEPT BIOL,WILLIAMSBURG,VA 23185.', u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO MARINE LAB,HONOLULU,HI 96813.']","[(u'DYKENS', u'JA'), (u'ARNOLD', u'JM')]"
WOS:A1982QN98300002,1982,A Note On The Structural Organization Of The Cardiac Myofiber In Nautilus-Pompilius,DYKENS,JA,PACIFIC SCIENCE,[],UNIV HAWAII PRESS,"[u'MARINE & FRESHWATER BIOLOGY', u'ZOOLOGY']","[u'MARINE & FRESHWATER BIOLOGY', u'ZOOLOGY']",[],"[u'COLL WILLIAM & MARY,DEPT BIOL,WILLIAMSBURG,VA 23185.', u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO MARINE LAB,HONOLULU,HI 96813.']","[(u'MANGUM', u'CP'), (u'ARNOLD', u'JM')]"
WOS:A1982QN98300002,1982,A Note On The Structural Organization Of The Cardiac Myofiber In Nautilus-Pompilius,ARNOLD,JM,PACIFIC SCIENCE,[],UNIV HAWAII PRESS,"[u'MARINE & FRESHWATER BIOLOGY', u'ZOOLOGY']","[u'MARINE & FRESHWATER BIOLOGY', u'ZOOLOGY']",[],"[u'COLL WILLIAM & MARY,DEPT BIOL,WILLIAMSBURG,VA 23185.', u'UNIV HAWAII,PACIFIC BIOMED RES CTR,KEWALO MARINE LAB,HONOLULU,HI 96813.']","[(u'MANGUM', u'CP'), (u'DYKENS', u'JA')]"
WOS:A1974U635000016,1974,Effects Of A Ca++ Mg++ Ionophore (A23187) On Cytokinesis In Squid,ARNOLD,JM,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],,"[(u'WILLIAMSLD', '')]"
WOS:A1974U635000016,1974,Effects Of A Ca++ Mg++ Ionophore (A23187) On Cytokinesis In Squid,WILLIAMSLD,,BIOLOGICAL BULLETIN,[],MARINE BIOLOGICAL LABORATORY,"[u'LIFE SCIENCES & BIOMEDICINE - OTHER TOPICS', u'MARINE & FRESHWATER BIOLOGY']","[u'BIOLOGY', u'MARINE & FRESHWATER BIOLOGY']",[],,"[(u'ARNOLD', u'JM')]"
